,date,imoex,SBER,GAZP,LKOH,SBERP,GMKN,NVTK,YNDX,TATN,TATNP,SNGS,POLY,ROSN,TCSG,PLZL,SNGSP,MGNT,MTSS,ALRS,PHOR,PIKK,RUAL,VTBR,FIVE,NLMK,CHMF,IRAO,MOEX,MAIL,MAGN,OZON,RTKM,TRNFP,FIXP,DSKY,HYDR,AGRO,AFLT,POGR,VKCO,AFKS,ENPG,MFON,MFON*,CBOM,HHRU,FEES,FLOT,RNFT,LNTA,LSRG,MTLR,UPRO,SFIN,GLTR,TRMK,MVID,QIWI,SGZH,SELG,MTLRP,NMTP,RSTI,POSI,SMLT,UWGN,MSNG
154,2015-11-01,1771.05,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1,2534.1
155,2015-12-01,1761.36,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9,2345.9
156,2016-01-01,1784.92,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0,2569.0
157,2016-02-01,1840.17,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0,2686.0
158,2016-03-01,1871.15,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0
159,2016-04-01,1953.05,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0,2752.0
160,2016-05-01,1899.01,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0,2570.0
161,2016-06-01,1891.09,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0
162,2016-07-01,1944.62,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0
163,2016-08-01,1971.59,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0,2913.0
164,2016-09-01,1978.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0,3068.0
165,2016-10-01,1989.64,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0
166,2016-11-01,2104.91,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0
167,2016-12-01,2232.72,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0
168,2017-01-01,2217.39,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0
169,2017-02-01,2035.77,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0
170,2017-03-01,1995.9,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0
171,2017-04-01,2016.71,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0,2818.0
172,2017-05-01,1900.38,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0,2753.0
173,2017-06-01,1879.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5,2872.5
174,2017-07-01,1919.53,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5,2797.5
175,2017-08-01,2022.22,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5,2940.5
176,2017-09-01,2077.19,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0,3064.0
177,2017-10-01,2064.31,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0,3096.0
178,2017-11-01,2100.62,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5,3292.5
179,2017-12-01,2109.74,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5
180,2018-01-01,2289.99,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0,3728.0
181,2018-02-01,2296.8,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5,3776.5
182,2018-03-01,2270.98,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0
183,2018-04-01,2307.02,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5,4156.5
184,2018-05-01,2302.88,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0,4209.0
185,2018-06-01,2295.95,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0,4350.0
186,2018-07-01,2321.11,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5,4451.5
187,2018-08-01,2345.85,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5,4700.5
188,2018-09-01,2475.36,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0,5022.0
189,2018-10-01,2352.71,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0,4945.0
190,2018-11-01,2392.5,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0,4896.0
191,2018-12-01,2369.33,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0,4997.0
192,2019-01-01,2521.1,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5,5272.5
